Module	Titre	Node URL	PDF URL	Date
Digestif	Item 271 : Vomissements	https://www.s-ecn.com/node/21082	https://www.s-ecn.com/sites/default/files/ITEM%20271%C2%A0-%20VOMISSEMENTS_V2_0.pdf	2020-01-17
Digestif	Item 273 : Hépatomégalie et masse abdominale	https://www.s-ecn.com/node/21096	https://www.s-ecn.com/sites/default/files/ITEM%20273%20-%20HEPATOMEGALIE%20ET%20MASSE%20ABDO_V2.pdf	2019-09-26
Digestif	Item 274 : Lithiase biliaire et complications	https://www.s-ecn.com/node/21097	https://www.s-ecn.com/sites/default/files/ITEM%20274%C2%A0-%20LITHIASE%20BILIAIRE_V2.pdf	2019-03-20
Digestif	Item 275 : Ictère	https://www.s-ecn.com/node/21098	https://www.s-ecn.com/sites/default/files/ITEM%20275%C2%A0-%20ICTERE.pdf	2017-10-03
Digestif	Item 276 : Cirrhose et complications	https://www.s-ecn.com/node/21099	https://www.s-ecn.com/sites/default/files/ITEM%20276%C2%A0-%20CIRRHOSE_V2_2_0.pdf	2019-12-02
Digestif	Item 277 : Ascite	https://www.s-ecn.com/node/21100	https://www.s-ecn.com/sites/default/files/ITEM%20277%20-%20ASCITE_V2.pdf	2019-09-26
Digestif	Item 278 : Pancréatique chronique	https://www.s-ecn.com/node/21101	https://www.s-ecn.com/sites/default/files/ITEM%20278%20-%20PANCREATITE%20CHRONIQUE_V2.pdf	2019-09-26
Digestif	Item 279 : Maladies Inflammatoires Chroniques de l’Intestin (MICI)	https://www.s-ecn.com/node/21083	https://www.s-ecn.com/sites/default/files/ITEM%20279%20-%20MICI_V2.pdf	2019-09-26
Digestif	Item 280 : Constipation	https://www.s-ecn.com/node/21084	https://www.s-ecn.com/sites/default/files/ITEM%20280%20-%20CONSTIPATION_V2.pdf	2019-09-26
Digestif	Item 281 : Colopathie fonctionnelle	https://www.s-ecn.com/node/21085	https://www.s-ecn.com/sites/default/files/ITEM%20281%20-%20COLOPATHIE%20FONCTIONNELLE_V2.pdf	2019-09-26
Digestif	Item 282 : Diarrhée chronique	https://www.s-ecn.com/node/21086	https://www.s-ecn.com/sites/default/files/ITEM%20282%20-%20DIARRHEE%20CHRONIQUE_V2_0.pdf	2019-09-26
Digestif	Item 282 : Maladie coeliaque	https://www.s-ecn.com/node/25812	https://www.s-ecn.com/sites/default/files/ITEM%20282%20-%20MALADIE%20COELIAQUE_V2.pdf	2019-09-26
Digestif	Item 283 : Diarrhée aiguë et déshydratation	https://www.s-ecn.com/node/21087	https://www.s-ecn.com/sites/default/files/ITEM%20283%20-%20DIARRHEE%20AIGUE_V2.pdf	2019-09-26
Digestif	Item 284 : Diverticulose colique et diverticulite aiguë du sigmoïde	https://www.s-ecn.com/node/21105	https://www.s-ecn.com/sites/default/files/ITEM%20284%20-%20DIVERTICULOSE%20ET%20SIGMOIDITE_V2_0.pdf	2020-04-02
Digestif	Item 285 : Pathologie hémorroïdaire	https://www.s-ecn.com/node/21088	https://www.s-ecn.com/sites/default/files/ITEM%20285%C2%A0-%20PATHOLOGIE%20HEMORROIDAIRE_V2.pdf	2019-02-06
Digestif	Item 286 : Hernie pariétale	https://www.s-ecn.com/node/21089	https://www.s-ecn.com/sites/default/files/ITEM%20286%C2%A0-%20HERNIE%20PARIETALE_V2.pdf	2019-02-06
Digestif	Item 298 : Tumeurs du côlon et du rectum	https://www.s-ecn.com/node/21090	https://www.s-ecn.com/sites/default/files/ITEM%20298%20-%20TUMEUR%20COLORECTALE_V3.pdf	2020-04-17
Digestif	Item 300 : Tumeurs de l'estomac	https://www.s-ecn.com/node/21091	https://www.s-ecn.com/sites/default/files/ITEM%20300%20-%20TUMEUR%20ESTOMAC_V3.pdf	2020-04-15
Digestif	Item 301 : Tumeurs du foie	https://www.s-ecn.com/node/21102	https://www.s-ecn.com/sites/default/files/ITEM%20301%20-%20TUMEUR%20DU%20FOIE_V3_0.pdf	2020-06-04
Digestif	Item 302 : Tumeurs de l'oesophage	https://www.s-ecn.com/node/21092	https://www.s-ecn.com/sites/default/files/ITEM%20302%20-%20TUMEUR%20OESOPHAGE_V3.pdf	2020-04-15
Digestif	Item 305 : Tumeurs du pancréas	https://www.s-ecn.com/node/21103	https://www.s-ecn.com/sites/default/files/ITEM%20305%20-%20TUMEUR%20PANCREAS_V3_0.pdf	2020-06-04
Digestif	Item 349 : Syndrome occlusif	https://www.s-ecn.com/node/21106	https://www.s-ecn.com/sites/default/files/ITEM%20349%C2%A0-%20SYNDROME%20OCCLUSIF_V3.pdf	2020-06-16
Digestif	Item 350 : Hémorragie digestive	https://www.s-ecn.com/node/21107	https://www.s-ecn.com/sites/default/files/ITEM%20350%C2%A0-%20HEMORRAGIE%20DIGESTIVE_V2_0.pdf	2019-11-25
Digestif	Item 351 : Appendicite	https://www.s-ecn.com/node/21108	https://www.s-ecn.com/sites/default/files/ITEM%20351%20-%20APPENDICITE_V4.pdf	2020-10-20
Digestif	Item 352 : Péritonite aiguë	https://www.s-ecn.com/node/21109	https://www.s-ecn.com/sites/default/files/ITEM%20352%20-%20PERITONITE%20AIGUE_V3.pdf	2020-04-15
Digestif	Item 353 : Pancréatite aiguë	https://www.s-ecn.com/node/21110	https://www.s-ecn.com/sites/default/files/ITEM%20353%C2%A0-%20PANCREATITE%20AIGUE_V2.pdf	2019-11-25
Digestif R2C	ITEM-R2C 167 - HÉPATITES VIRALES.pdf	https://www.s-ecn.com/node/26132	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20167%20-%20H%C3%89PATITES%20VIRALES-V2_0.pdf	2023-10-24
Digestif R2C	ITEM-R2C 201 (ex-197) - TRANSPLANTATION HÉPATIQUE	https://www.s-ecn.com/node/26226	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20201%20(ex-197)%20-%20TRANSPLANTATION%20H%C3%89PATIQUE.pdf	2021-12-09
Digestif R2C	ITEM-R2C 219 - PATHOLOGIE DU FER	https://www.s-ecn.com/node/26133	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20219%20-%20PATHOLOGIES%20DU%20FER-V3_0.pdf	2024-03-25
Digestif R2C	ITEM-R2C 269 - DOULEUR ABDOMINALE AIGUË	https://www.s-ecn.com/node/26134	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20269%20-%20DOULEUR%20ABDOMINALE_V3.pdf	2023-10-25
Digestif R2C	ITEM-R2C 271 - REFLUX GASTRO-ŒSOPHAGIEN - HERNIE HIATALE	https://www.s-ecn.com/node/26135	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20271%20-%20REFLUX%20GASTRO-%C5%92SOPHAGIEN-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 272 - GASTRITE	https://www.s-ecn.com/node/26136	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20272%20-%20GASTRITE-V2.pdf	2023-11-06
Digestif R2C	ITEM-R2C 272 - ULCÈRE GASTRODUODÉNAL	https://www.s-ecn.com/node/26505	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20272%20-%20ULC%C3%88RE%20GASTRODUOD%C3%89NAL-V2.pdf	2023-11-06
Digestif R2C	ITEM-R2C 273 - DYSPHAGIE	https://www.s-ecn.com/node/26137	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20273%20-%20DYSPHAGIE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 274 - VOMISSEMENTS DE L’ADULTE	https://www.s-ecn.com/node/26138	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20274%20-%20VOMISSEMENTS_V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 276 - HÉPATOMÉGALIE ET MASSE ABDOMINALE	https://www.s-ecn.com/node/26139	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20276%20-%20H%C3%89PATOM%C3%89GALIE%20ET%20MASSE%20ABDOMINALE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 277 - LITHIASE BILIAIRE ET COMPLICATIONS	https://www.s-ecn.com/node/26140	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20277%20-%20LITHIASE%20BILIAIRE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 278 - ICTERE DE L’ADULTE	https://www.s-ecn.com/node/26141	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20278%20-%20ICTERE_V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 279 - CIRRHOSE ET COMPLICATIONS	https://www.s-ecn.com/node/26142	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20279%20-%20CIRRHOSE.pdf	2023-10-24
Digestif R2C	ITEM-R2C 280 - ASCITE	https://www.s-ecn.com/node/26143	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20280%20-%20ASCITE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 281 - PANCRÉATITE CHRONIQUE	https://www.s-ecn.com/node/26144	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20281%20-%20PANCR%C3%89ATITE%20CHRONIQUE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 282 - MALADIES INFLAMMATOIRES CHRONIQUES DE L’INTESTIN	https://www.s-ecn.com/node/26145	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20282%20-%20MICI-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 283 - CONSTIPATION CHEZ L’ADULTE	https://www.s-ecn.com/node/26146	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20283%20-%20CONSTIPATION%20CHEZ%20L%E2%80%99ADULTE.pdf	2023-10-25
Digestif R2C	ITEM-R2C 284 - COLOPATHIE FONCTIONNELLE	https://www.s-ecn.com/node/26147	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20284%20-%20COLOPATHIE%20FONCTIONNELLE%20.pdf	2023-10-25
Digestif R2C	ITEM-R2C 285 - DIARRHÉE CHRONIQUE	https://www.s-ecn.com/node/26148	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20285%20-%20DIARRH%C3%89E%20CHRONIQUE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 285 - MALADIE CŒLIAQUE	https://www.s-ecn.com/node/26503	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20285%20-%20MALADIE%20C%C5%92LIAQUE-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 286 - DIARRHÉE AIGUË ET DÉSHYDRATATION	https://www.s-ecn.com/node/26149	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20286%20-%20DIARRH%C3%89E%20AIGU%C3%8B%20ET%20D%C3%89SHYDRATATION.pdf	2023-10-24
Digestif R2C	ITEM-R2C 287 - DIVERTICULOSE COLIQUE ET DIVERTICULITE AIGUË DU SIGMOÏDE	https://www.s-ecn.com/node/26150	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20287%20-%20DIVERTICULOSE%20COLIQUE%20ET%20DIVERTICULITE%20SIGMO%C3%8FDIENNE%20AIGU%C3%8B-V2.pdf	2023-10-24
Digestif R2C	ITEM-R2C 288 - PATHOLOGIE HÉMORROÏDAIRE	https://www.s-ecn.com/node/26151	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20288%20-%20PATHOLOGIE%20H%C3%89MORRO%C3%8FDAIRE.pdf	2023-10-24
Digestif R2C	ITEM-R2C 289 - HERNIE PARIÉTALE	https://www.s-ecn.com/node/26376	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20289%C2%A0-%20HERNIE%20PARIE%CC%81TALE.pdf	2022-05-11
Digestif R2C	ITEM-R2C 301 - TUMEURS DU CÔLON ET DU RECTUM	https://www.s-ecn.com/node/26152	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20301%20-%20TUMEUR%20DU%20C%C3%94LON%20ET%20DU%20RECTUM-V2.pdf	2023-10-24
Digestif R2C	ITEM-R2C 303 - TUMEURS DE L’ESTOMAC	https://www.s-ecn.com/node/26153	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20303%20-%20TUMEUR%20DE%20L%E2%80%99ESTOMAC-V2.pdf	2023-10-24
Digestif R2C	ITEM-R2C 304 - TUMEURS DU FOIE	https://www.s-ecn.com/node/26154	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20304%20-%20TUMEUR%20DU%20FOIE-V2.pdf	2023-10-24
Digestif R2C	ITEM-R2C 305 - TUMEURS DE L’OESOPHAGE	https://www.s-ecn.com/node/26155	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20305%20-%20TUMEUR%20DE%20L%E2%80%99%C5%92SOPHAGE-V2.pdf	2023-10-24
Digestif R2C	ITEM-R2C 308 - TUMEURS DU PANCRÉAS	https://www.s-ecn.com/node/26156	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20308%20-%20TUMEUR%20DU%20PANCR%C3%89AS-V2.pdf	2023-10-25
Digestif R2C	ITEM-R2C 354 - SYNDROME OCCLUSIF	https://www.s-ecn.com/node/26381	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20354%C2%A0-%20SYNDROME%20OCCLUSIF.pdf	2022-05-11
Digestif R2C	ITEM-R2C 355 - HÉMORRAGIE DIGESTIVE	https://www.s-ecn.com/node/26157	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20355%20-%20H%C3%89MORRAGIE%20DIGESTIVE-V3.pdf	2024-03-21
Digestif R2C	ITEM-R2C 356 - APPENDICITE	https://www.s-ecn.com/node/26377	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20356%20-%20APPENDICITE.pdf	2022-05-11
Digestif R2C	ITEM-R2C 357 - PÉRITONITE AIGUË	https://www.s-ecn.com/node/26382	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20357%20-%20P%C3%89RITONITE%20AIGU%C3%8B-V2.pdf	2024-01-15
Digestif R2C	ITEM-R2C 358 - PANCRÉATITE AIGUË	https://www.s-ecn.com/node/26158	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20358%20-%20PANCREATITE%20AIGU%C3%8B_V3.pdf	2023-10-24
Douleur / Soins palliatifs	Item 131 : Bases neurophysiologiques, mécanismes physiopathologiques d’une douleur aiguë ou chronique	https://www.s-ecn.com/node/21591	https://www.s-ecn.com/sites/default/files/ITEM%20131%C2%A0-%20DOULEUR.pdf	2017-10-20
Douleur / Soins palliatifs	Item 132 : Thérapeutiques antalgiques	https://www.s-ecn.com/node/21592	https://www.s-ecn.com/sites/default/files/ITEM%20132%20-%20ANTALGIQUES_V2.pdf	2020-06-04
Douleur / Soins palliatifs	Item 135 : Douleur en santé mentale	https://www.s-ecn.com/node/21594	https://www.s-ecn.com/sites/default/files/ITEM%20135%20-%20DOULEUR%20EN%20SANTE%20MENTALE_V2_0.pdf	2020-07-16
Douleur / Soins palliatifs	Item 136 : Soins palliatifs : aspect clinique	https://www.s-ecn.com/node/21596	https://www.s-ecn.com/sites/default/files/ITEM%20136%20-%20SOINS%20PALLIATIFS%20-%20CLINIQUE_V2.pdf	2020-10-28
Douleur / Soins palliatifs	Item 137 : Soins palliatifs : aspect éthique et légal	https://www.s-ecn.com/node/21597	https://www.s-ecn.com/sites/default/files/ITEM%20137%20-%20SOINS%20PALLIATIFS-ETHIQUE-LEGAL_V2.pdf	2020-10-28
Douleur / Soins palliatifs	Item 138 : Soins palliatifs : fin de vie	https://www.s-ecn.com/node/21598	https://www.s-ecn.com/sites/default/files/ITEM%20138%20-%20SOINS%20PALLIATIFS-FIN%20DE%20VIE_V2.pdf	2020-10-28
Douleur / Soins palliatifs	Item 139 : Soins palliatifs en pédiatrie	https://www.s-ecn.com/node/21599	https://www.s-ecn.com/sites/default/files/ITEM%20139%C2%A0-%20SOINS%20PALLIATIFS%20EN%20PEDIATRIE.pdf	2017-10-20
Douleur / Soins palliatifs	Item 140 : Soins palliatifs en réanimation	https://www.s-ecn.com/node/21600	https://www.s-ecn.com/sites/default/files/ITEM%20140%20-%20SOINS%20PALLIATIFS%20EN%20REANIMATION_V2.pdf	2020-10-28
Douleur / Soins palliatifs R2C	ITEM-R2C 134 - BASES NEUROPHYSIOLOGIQUES - MÉCANISMES PHYSIOPATHOLOGIQUES D'UNE DOULEUR AIGUË OU CHRONIQUE	https://www.s-ecn.com/node/26762	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20134%20-%20BASES%20NEUROPHYSIOLOGIQUES.pdf	2025-02-13
Douleur / Soins palliatifs R2C	ITEM-R2C 135 - THÉRAPEUTIQUES ANTALGIQUES MÉDICAMENTEUSES ET NON MÉDICAMENTEUSES	https://www.s-ecn.com/node/26290	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20135%20-%20TH%C3%89RAPEUTIQUES%20ANTALGIQUES%20M%C3%89DICAMENTEUSES%20ET%20NON%20M%C3%89DICAMENTEUSES%20-V2.pdf	2023-10-23
Douleur / Soins palliatifs R2C	ITEM-R2C 138 - DOULEUR CHEZ LA PERSONNE VULNÉRABLE	https://www.s-ecn.com/node/26500	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20138%20-%20DOULEUR%20CHEZ%20LA%20PERSONNE%20VULN%C3%89RABLE.pdf	2023-10-24
Douleur / Soins palliatifs R2C	ITEM-R2C 139 - SOINS PALLIATIFS - ASPECT CLINIQUE	https://www.s-ecn.com/node/26291	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20139%20-%20SOINS%20PALLIATIFS%20-%20ASPECT%20CLINIQUE_V2.pdf	2023-09-22
Douleur / Soins palliatifs R2C	ITEM-R2C 140 - SOINS PALLIATIFS - COMMUNICATION ET QUESTIONS ÉTHIQUES	https://www.s-ecn.com/node/26292	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20140%20-%20SOINS%20PALLIATIFS%20-%20COMMUNICATION%20ET%20QUESTIONS%20%C3%89THIQUES.pdf	2023-09-22
Douleur / Soins palliatifs R2C	ITEM-R2C 141 - SOINS PALLIATIFS - DEMANDE DE SÉDATION - EUTHANASIE	https://www.s-ecn.com/node/26496	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20141%20-%20SOINS%20PALLIATIFS%20-%20DEMANDE%20DE%20S%C3%89DATION%20-%20EUTHANASIE.pdf	2023-09-22
Douleur / Soins palliatifs R2C	ITEM-R2C 142 - ASPECTS SPÉCIFIQUES DES SOINS PALLIATIFS EN PÉDIATRIE	https://www.s-ecn.com/node/26495	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20142%20-%20ASPECTS%20SP%C3%89CIFIQUES%20DES%20SOINS%20PALLIATIFS%20EN%20P%C3%89DIATRIE_0.pdf	2023-09-22
Douleur / Soins palliatifs R2C	ITEM-R2C 143 - ASPECTS SPÉCIFIQUES DES SOINS PALLIATIFS EN RÉANIMATION	https://www.s-ecn.com/node/26501	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20143%20-%20ASPECTS%20SP%C3%89CIFIQUES%20DES%20SOINS%20PALLIATIFS%20EN%20R%C3%89ANIMATION.pdf	2023-10-24
Endocrino	Item 220 : Dyslipidémie	https://www.s-ecn.com/node/21111	https://www.s-ecn.com/sites/default/files/ITEM%20220%20-%20DYSLIPIDEMIE_V4.pdf	2020-10-20
Endocrino	Item 221 : HTA secondaires d'origine endocrinienne	https://www.s-ecn.com/node/21112	https://www.s-ecn.com/sites/default/files/ITEM%20221%20-%20HTA%20ENDOCRINIENNE_V2.pdf	2020-07-27
Endocrino	Item 238 : Hypoglycémie	https://www.s-ecn.com/node/21113	https://www.s-ecn.com/sites/default/files/ITEM%20238%20-%20HYPOGLYCEMIE_V2.pdf	2020-10-16
Endocrino	Item 239 : Cancer thyrodïen	https://www.s-ecn.com/node/21114	https://www.s-ecn.com/sites/default/files/ITEM%20239%C2%A0-%20CANCER%20THYROIDIEN.pdf	2017-10-03
Endocrino	Item 239 : Goitre, nodules thyroïdiens	https://www.s-ecn.com/node/21115	https://www.s-ecn.com/sites/default/files/ITEM%20239%C2%A0-%20NODULE-GOITRE%20THYROIDIEN.pdf	2017-10-03
Endocrino	Item 240 : Hyperthyroïdie	https://www.s-ecn.com/node/21116	https://www.s-ecn.com/sites/default/files/ITEM%20240%20-%20HYPERTHYROIDIE%20_V3.pdf	2020-02-04
Endocrino	Item 241 : Hypothyroïdie	https://www.s-ecn.com/node/21117	https://www.s-ecn.com/sites/default/files/ITEM%20241%20-%20HYPOTHYROIDIE_V3.pdf	2020-02-04
Endocrino	Item 242 : Adénome hypophysaire	https://www.s-ecn.com/node/21119	https://www.s-ecn.com/sites/default/files/ITEM%20242%C2%A0-%20ADENOME%20HYPOPHYSAIRE_V3.pdf	2020-02-07
Endocrino	Item 242 : Syndrome d'hypersécrétion hormonale	https://www.s-ecn.com/node/21118	https://www.s-ecn.com/sites/default/files/ITEM%20242%20-%20SYNDROME%20HYPERSECRETION_V3.pdf	2020-02-07
Endocrino	Item 243 : Insuffisance surrénale	https://www.s-ecn.com/node/21120	https://www.s-ecn.com/sites/default/files/ITEM%20243%20-%20INSUFFISANCE%20SURRENAL_V2_0.pdf	2020-06-16
Endocrino	Item 244 : Gynécomastie	https://www.s-ecn.com/node/21122	https://www.s-ecn.com/sites/default/files/ITEM%20244%20-%20GYNECOMASTIE_V3.pdf	2020-06-04
Endocrino	Item 245 : Diabète	https://www.s-ecn.com/node/21121	https://www.s-ecn.com/sites/default/files/ITEM%20245%20-%20DIABETE_V2.pdf	2020-07-16
Endocrino	Item 245 : Diabète : complications aiguës	https://www.s-ecn.com/node/21125	https://www.s-ecn.com/sites/default/files/ITEM%20245%20-%20DIABETE-COMPLICATION%20AIGUE_V2_0.pdf	2020-07-16
Endocrino	Item 245 : Diabète : complications chroniques	https://www.s-ecn.com/node/21126	https://www.s-ecn.com/sites/default/files/ITEM%20245-5%20-%20DIABETE-COMPLICATION%20CHRONIQUE.pdf	2017-10-03
Endocrino	Item 245 : Diabète de type 1	https://www.s-ecn.com/node/21123	https://www.s-ecn.com/sites/default/files/ITEM%20245-2%20-%20DIABETE%20TYPE%201.pdf	2017-10-03
Endocrino	Item 245 : Diabète de type 2	https://www.s-ecn.com/node/21124	https://www.s-ecn.com/sites/default/files/ITEM%20245-3%20-%20DIABETE%20TYPE%202.pdf	2017-10-03
Endocrino	Item 253 : Aptitude au sport	https://www.s-ecn.com/node/25099	https://www.s-ecn.com/sites/default/files/ITEM%20253%C2%A0-%20APTITUDE%20AU%20SPORT_V2.pdf	2020-07-06
Endocrino	Item 266 : Hypercalcémie	https://www.s-ecn.com/node/21127	https://www.s-ecn.com/sites/default/files/ITEM%20266%20-%20HYPERCALCEMIE_V2.pdf	2020-07-16
Endocrino	Item 266 : Hypocalcémie	https://www.s-ecn.com/node/21128	https://www.s-ecn.com/sites/default/files/ITEM%20266%20-%20HYPOCALCEMIE%20_V2.pdf	2020-07-16
Endocrino R2C	ITEM-R2C 126 - TROUBLES DE L'ERECTION	https://www.s-ecn.com/node/27031	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20126%20-%20TROUBLES%20DE%20L%20ERECTION.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 128 (ex-124) - OSTÉOPATHIE FRAGILISANTE	https://www.s-ecn.com/node/26755	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20128%20(ex-124)%20-%20OSTE%C3%ACOPATHIE%20FRAGILISANTE_0.pdf	2025-01-07
Endocrino R2C	ITEM-R2C 219 - PATHOLOGIES DU FER	https://www.s-ecn.com/node/26756	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20219%20-%20PATHOLOGIES%20DU%20FER-V3_2.pdf	2025-01-07
Endocrino R2C	ITEM-R2C 222 - FACTEURS DE RISQUE CARDIOVASCULAIRE ET PREVENTION	https://www.s-ecn.com/node/27032	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20222%20-%20FACTEURS%20DE%20RISQUE%20CARDIOVASCULAIRE%20ET%20PREVENTION.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 223 - DYSLIPIDÉMIE	https://www.s-ecn.com/node/27033	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20223%20-%20DYSLIPIDE%C4%9BMIE.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 223 - DYSLIPIDÉMIE	https://www.s-ecn.com/node/26366	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20223%20-%20DYSLIPID%C3%89MIE%20-V2_0.pdf	2023-06-22
Endocrino R2C	ITEM-R2C 224 - HTA SECONDAIRE D'ORIGINE ENDOCRINIENNE	https://www.s-ecn.com/node/26367	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20224%20-%20HTA%20SECONDAIRE%20D%E2%80%99ORIGINE%20ENDOCRINIENNE.pdf	2022-05-05
Endocrino R2C	ITEM-R2C 224 - HTA SECONDAIRE D’ORIGINE ENDOCRINIENNE	https://www.s-ecn.com/node/27034	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20224%20-%20HTA%20SECONDAIRE%20D%20ORIGINE%20ENDOCRINIENNE.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 240 - HYPOGLYCÉMIE	https://www.s-ecn.com/node/25961	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20240%20(ex-238)%20-%20HYPOGLYCE%C4%9BMIE.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 241 - NODULE ET GOITRE THYROÏDIENS	https://www.s-ecn.com/node/26369	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20241%20-%20NODULE%20ET%20GOITRE%20THYRO%C3%8FDIENS.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 241 - CANCER THYROÏDIEN	https://www.s-ecn.com/node/26368	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20241%C2%A0-%20CANCER%20THYROIDIEN_0.pdf	2022-05-12
Endocrino R2C	ITEM-R2C 242 - HYPERTHYROÏDIE	https://www.s-ecn.com/node/25962	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20242%20-%20HYPERTHYRO%C3%8FDIE_0.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 243 - HYPOTHYROÏDIE	https://www.s-ecn.com/node/26757	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20243%20-%20HYPOTHYRO%C3%8FDIE.pdf	2025-01-07
Endocrino R2C	ITEM-R2C 244 (ex-242) - SYNDROME D’HYPERSECRETION HORMONALE	https://www.s-ecn.com/node/26766	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20244%20(ex-242)%20-%20SYNDROME%20D%E2%80%99HYPERSECRETION%20HORMONALE_CORR.pdf	2025-01-29
Endocrino R2C	ITEM-R2C 244 - ADÉNOME HYPOPHYSAIRE	https://www.s-ecn.com/node/25964	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20244%20-%20ADE%CC%81NOME%20HYPOPHYSAIRE.pdf	2023-06-14
Endocrino R2C	ITEM-R2C 245 - INSUFFISANCE SURRÉNALE	https://www.s-ecn.com/node/25966	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20245%20(ex-243)%20-%20INSUFFISANCE%20SURRE%C4%97NALE_CORR.pdf	2025-08-04
Endocrino R2C	ITEM-R2C 246 (ex-244) - GYNÉCOMASTIE	https://www.s-ecn.com/node/26758	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20246%20(ex-244)%20-%20GYNE%C3%ACCOMASTIE.pdf	2025-01-07
Endocrino R2C	ITEM-R2C 247 (ex-245) - DIABÈTE	https://www.s-ecn.com/node/25974	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20247%20(ex-245)%20-%20DIAB%C3%88TE.pdf	2021-06-09
Endocrino R2C	ITEM-R2C 247 - COMPLICATIONS DU DIABÈTE	https://www.s-ecn.com/node/26765	https://www.s-ecn.com/sites/default/files/ITEM-R2C%20247%20-%20COMPLICATIONS%20DU%20DIAB%C3%88TE_0.pdf	2025-01-29
